"effective_date","state","region","ado","city","county","facility_name","ownership","use","location_id","site_number","arp_latitude","arp_longitude","cert_type_date"
2018-07-19,"MI","AGL","DET","GREENVILLE","MONTCALM","GREENVILLE MUNI","PU","PU","6D6","09863.*A","43-08-31.7000N","085-15-13.9000W",NA
2018-07-19,"MI","AGL","DET","GREENVILLE","KENT","WABASIS LAKE","PR","PR","MI80","09863.1*A","43-07-42.1060N","085-23-57.0900W",NA
2018-07-19,"MI","AGL","DET","GREGORY","LIVINGSTON","RICHMOND FIELD","PR","PU","69G","09866.*A","42-26-30.1260N","084-03-59.8270W",NA
2018-07-19,"MI","AGL","DET","GWINN","MARQUETTE","LESTERSON-DEMPSEY AIRSTRIP","PR","PR","0MI4","09873.*A","46-16-12.8020N","087-23-11.5020W",NA
2018-07-19,"MI","AGL","DET","HALE","IOSCO","FIELD OF DREAMS","PR","PU","H80","09879.*A","44-21-52.9000N","083-45-45.6000W",NA
2018-07-19,"MI","AGL","NONE","HALE","OGEMAW","SAGE LAKE SPB","PR","PU","M47","09879.7*C","44-21-00.0000N","083-56-32.0000W",NA
2018-07-19,"MI","AGL","DET","HAMILTON","ALLEGAN","HH","PR","PR","6MI2","09880.08*H","42-39-56.0000N","085-59-16.0000W",NA
2018-07-19,"MI","AGL","DET","HANCOCK","HOUGHTON","HOUGHTON COUNTY MEMORIAL","PU","PU","CMX","09881.*A","47-10-06.3020N","088-29-20.6190W","I A S 05/1973"
2018-07-19,"MI","AGL","DET","HARBOR SPRINGS","EMMET","HARBOR SPRINGS","PU","PU","MGN","09888.*A","45-25-31.7000N","084-54-48.5000W",NA
2018-07-19,"MI","AGL","NONE","HARETTA","WEXFORD","VOLARE NORTH","PR","PR","3MI1","09892.1*H","44-15-01.9167N","085-43-28.1036W",NA
2018-07-19,"MI","AGL","DET","HARRIETTA","WEXFORD","EAGLES LANDING","PR","PU","4Y9","09892.*A","44-18-30.0170N","085-46-20.2410W",NA
2018-07-19,"MI","AGL","DET","HARRISON","CLARE","CLARE COUNTY","PU","PU","80D","09893.*A","44-03-08.2087N","084-48-47.2891W",NA
2018-07-19,"MI","AGL","DET","HARRISVILLE","ALCONA","HARRISVILLE","PU","PU","5Y0","09896.*A","44-40-05.6000N","083-18-18.4000W",NA
2018-07-19,"MI","AGL","DET","HARSENS ISLAND","ST CLAIR","HARSENS ISLAND","PR","PU","Z92","09898.5*A","42-35-21.9050N","082-34-32.2450W",NA
2018-07-19,"MI","AGL","DET","HARSENS ISLAND","ST CLAIR","HARSENS ISLAND","PR","PU","HD6","09898.6*H","42-35-32.0200N","082-34-19.0200W",NA
2018-07-19,"MI","AGL","DET","HART/SHELBY","OCEANA","OCEANA COUNTY","PU","PU","C04","09901.*A","43-38-29.8850N","086-19-44.6355W",NA
2018-07-19,"MI","AGL","DET","HASTINGS","BARRY","HASTINGS","PU","PU","9D9","09903.*A","42-39-47.9000N","085-20-44.7000W",NA
2018-07-19,"MI","AGL","DET","HEMLOCK","SAGINAW","ERNIE'S FIELD","PR","PR","1MI4","09913.*A","43-25-18.9000N","084-11-41.1600W",NA
2018-07-19,"MI","AGL","DET","HESSEL","MACKINAC","ALBERT J LINDBERG","PU","PU","5Y1","09914.*A","46-02-07.5450N","084-25-03.7300W",NA
2018-07-19,"MI","AGL","DET","HIGHLAND","OAKLAND","HIGHLAND","PR","PR","3MI6","09918.8*H","42-39-25.1090N","083-39-00.7990W",NA
2018-07-19,"MI","AGL","DET","HIGHLAND","LIVINGSTON","PONDEROSA","PR","PU","13D","09918.81*H","42-37-45.0000N","083-40-59.1000W",NA
2018-07-19,"MI","AGL","DET","HILLMAN","MONTMORENCY","HILLMAN","PU","PU","Y95","09920.*A","45-04-59.5902N","083-56-18.5802W",NA
2018-07-19,"MI","AGL","DET","HILLSDALE","HILLSDALE","HILLSDALE HOSPITAL","PR","PR","MI49","09923.01*H","41-54-41.7000N","084-37-58.8000W",NA
2018-07-19,"MI","AGL","DET","HILLSDALE","HILLSDALE","HILLSDALE MUNI","PU","PU","JYM","09923.1*A","41-55-16.6900N","084-35-12.1150W",NA
2018-07-19,"MI","AGL","DET","HOLLAND","OTTAWA","PARK TOWNSHIP","PU","PU","HLM","09926.*A","42-47-45.2810N","086-09-43.1530W",NA
2018-07-19,"MI","AGL","DET","HOLLAND","ALLEGAN","WEST MICHIGAN RGNL","PU","PU","BIV","09925.*A","42-44-34.0000N","086-06-28.2000W",NA
2018-07-19,"MI","AGL","DET","HOLT","INGHAM","LAKESIDE","PR","PR","5MI8","09929.2*A","42-40-18.1200N","084-29-17.9100W",NA
2018-07-19,"MI","AGL","DET","HOUGHTON LAKE","ROSCOMMON","ROSCOMMON COUNTY - BLODGETT MEMORIAL","PU","PU","HTL","09937.*A","44-21-35.5285N","084-40-10.1389W",NA
2018-07-19,"MI","AGL","DET","HOUGHTON LAKE HEIGHTS","ROSCOMMON","HOUGHTON LAKE STATE","PU","PU","5Y2","09938.*A","44-19-45.0580N","084-47-30.1030W",NA
2018-07-19,"MI","AGL","DET","HOWELL","LIVINGSTON","AERONUT PARK","PR","PU","13M","09943.03*B","42-36-15.0000N","083-51-31.0000W",NA
2018-07-19,"MI","AGL","DET","HOWELL","LIVINGSTON","HAIGH","PR","PR","MI27","09943.01*A","42-36-45.1150N","083-51-14.8140W",NA
2018-07-19,"MI","AGL","DET","HOWELL","LIVINGSTON","JOHNSTON FIELD","PR","PR","MI36","09943.04*H","42-36-33.0000N","083-48-50.0000W",NA
2018-07-19,"MI","AGL","DET","HOWELL","LIVINGSTON","LIVINGSTON COUNTY SPENCER J HARDY","PU","PU","OZW","09943.*A","42-37-45.9400N","083-58-55.8950W",NA
2018-07-19,"MI","AGL","DET","HOWELL","LIVINGSTON","MCKENZIE'S LANDING","PR","PR","1MI5","09943.02*A","42-36-11.0000N","083-51-35.0000W",NA
2018-07-19,"MI","AGL","DET","HOWELL","LIVINGSTON","RAETHER","PR","PU","4Y1","09943.1*A","42-33-54.7000N","083-51-22.6500W",NA
2018-07-19,"MI","AGL","DET","HUBBARD","ALCONA","VLACHOS ACRES","PR","PR","1MI8","09944.2*A","44-50-48.0400N","083-38-12.9300W",NA
2018-07-19,"MI","AGL","DET","HUDSONVILLE","OTTAWA","HARRY'S FIELD","PR","PR","MI82","09945.3*A","42-52-35.0880N","085-57-20.1420W",NA
2018-07-19,"MI","AGL","NONE","HUDSONVILLE","OTTAWA","MITCH VEENSTRA","PR","PR","MI39","09945.13*A","42-51-08.0500N","085-50-20.7900W",NA
2018-07-19,"MI","AGL","DET","HULBERT","CHIPPEWA","YOUNG'S","PR","PR","0MI6","09946.*A","46-23-15.0410N","085-11-02.3330W",NA
2018-07-19,"MI","AGL","DET","HURON TOWNSHIP","WAYNE","L & L","PR","PR","98MI","09948.*H","42-09-48.0000N","083-20-43.0000W",NA
2018-07-19,"MI","AGL","NONE","IDA","MONROE","RADO'S CROSSING","PR","PR","MI12","09950.*A","41-54-19.9800N","083-37-55.2400W",NA
2018-07-19,"MI","AGL","DET","INDIAN RIVER","CHEBOYGAN","CALVIN CAMPBELL MUNI","PU","PU","Y65","09953.*A","45-24-30.0420N","084-36-00.1280W",NA
2018-07-19,"MI","AGL","DET","INTERLOCHEN","GRAND TRAVERSE","GREEN LAKE","PU","PU","Y88","09955.*A","44-36-20.5349N","085-45-24.4444W",NA
2018-07-19,"MI","AGL","DET","IONIA","IONIA","IONIA COUNTY","PU","PU","Y70","09959.*A","42-56-16.5403N","085-03-38.0629W",NA
2018-07-19,"MI","AGL","DET","IRON MOUNTAIN","DICKINSON","LILIENTHAL","PR","PR","MI92","09962.1*A","45-55-57.8300N","088-05-53.4700W",NA
2018-07-19,"MI","AGL","DET","IRON MOUNTAIN KINGSFORD","DICKINSON","FORD","PU","PU","IMT","09962.*A","45-49-06.1000N","088-06-52.4000W","I A S 05/1973"
2018-07-19,"MI","AGL","DET","IRON RIVER","IRON","STAMBAUGH","PU","PU","Y73","09965.*A","46-04-43.7500N","088-38-07.8000W",NA
2018-07-19,"MI","AGL","DET","IRONWOOD","GOGEBIC","GOGEBIC-IRON COUNTY","PU","PU","IWD","09968.*A","46-31-38.9000N","090-07-53.0000W","I A S 05/1973"
2018-07-19,"MI","AGL","NONE","IRONWOOD","GOGEBIC","GRAND VIEW HEALTH SYSTEM CAMPUS","PR","PR","MI16","09968.01*H","46-28-52.0000N","090-06-19.0000W",NA
2018-07-19,"MI","AGL","DET","ISHPEMING","MARQUETTE","EDWARD F JOHNSON","PR","PU","M61","09969.5*A","46-20-42.7870N","087-47-18.4850W",NA
2018-07-19,"MI","AGL","DET","ITHACA","GRATIOT","AIRBORN PARAFLITE","PR","PR","MI04","09971.*U","43-18-32.5813N","084-38-38.3769W",NA
2018-07-19,"MI","AGL","DET","JACKSON","JACKSON","HENRY FORD ALLEGIANCE HEALTH","PR","PR","06MI","09977.01*H","42-15-04.0000N","084-23-29.0000W",NA
2018-07-19,"MI","AGL","DET","JACKSON","JACKSON","JACKSON COUNTY-REYNOLDS FIELD","PU","PU","JXN","09977.*A","42-15-37.6000N","084-27-43.7000W",NA
2018-07-19,"MI","AGL","DET","JACKSON","JACKSON","WILLIAMS FIELD","PR","PR","5MI7","09977.1*A","42-21-39.8500N","084-25-29.3500W",NA
2018-07-19,"MI","AGL","DET","JENISON","OTTAWA","RIVERVIEW","PR","PU","08C","09978.*A","42-56-12.2015N","085-48-20.7095W",NA
2018-07-19,"MI","AGL","DET","KALAMAZOO","KALAMAZOO","BORGESS MEDICAL CENTER","PR","PR","5MI5","09985.3*H","42-18-30.4038N","085-33-38.0597W",NA
2018-07-19,"MI","AGL","DET","KALAMAZOO","KALAMAZOO","BRONSON METHODIST HOSPITAL","PR","PR","9MI9","09985.31*H","42-17-13.1600N","085-34-50.0200W",NA
2018-07-19,"MI","AGL","DET","KALAMAZOO","KALAMAZOO","EAST LAKE","PR","PR","66MI","09985.2*A","42-13-42.1560N","085-29-04.0020W",NA
2018-07-19,"MI","AGL","DET","KALAMAZOO","KALAMAZOO","KALAMAZOO/BATTLE CREEK INTL","PU","PU","AZO","09986.*A","42-14-03.8000N","085-33-05.6000W","I B S 05/1973"
2018-07-19,"MI","AGL","DET","KALAMAZOO","KALAMAZOO","NEWMAN'S","PR","PU","4N0","09985.1*A","42-17-20.1350N","085-45-00.0380W",NA
2018-07-19,"MI","AGL","DET","KALKASKA","KALKASKA","KALKASKA CITY","PU","PU","Y89","09989.1*A","44-43-30.6600N","085-12-11.2500W",NA
2018-07-19,"MI","AGL","DET","KENT CITY","KENT","WILDERNESS AIRPARK","PR","PU","24M","09990.*A","43-14-41.0870N","085-42-42.1520W",NA
2018-07-19,"MI","AGL","DET","LAINGSBURG","CLINTON","DENNIS FARMS","PR","PU","15W","09993.91*A","42-53-39.9000N","084-23-32.0000W",NA
2018-07-19,"MI","AGL","DET","LAKE","CLARE","SCOTT AIRSTRIP","PR","PR","07MI","09993.97*A","43-51-51.0810N","085-01-26.1080W",NA
2018-07-19,"MI","AGL","DET","LAKE CITY","MISSAUKEE","HOME ACRES SKY RANCH","PR","PU","Y91","09994.1*A","44-19-13.0360N","085-10-16.1560W",NA
2018-07-19,"MI","AGL","DET","LAKE GEORGE","CLARE","DOSS FIELD","PR","PR","3MI0","09996.*A","43-56-13.0730N","085-01-19.1120W",NA
2018-07-19,"MI","AGL","DET","LAKE ISABELLA","ISABELLA","LAKE ISABELLA - CAL BREWER MEMORIAL","PU","PU","D15","09998.*A","43-38-40.1020N","084-58-55.0860W",NA
2018-07-19,"MI","AGL","DET","LAKEVIEW","MONTCALM","LAKEVIEW-GRIFFITH FIELD","PU","PU","13C","10005.*A","43-27-08.1000N","085-15-52.7000W",NA
2018-07-19,"MI","AGL","DET","LAMBERTVILLE","MONROE","TOLEDO SUBURBAN","PR","PU","DUH","10007.*A","41-44-09.1500N","083-39-20.7500W",NA
2018-07-19,"MI","AGL","DET","LANSING","CLINTON","CAPITAL REGION INTL","PU","PU","LAN","10010.*A","42-46-43.1000N","084-35-10.3000W","I B S 11/2005"
2018-07-19,"MI","AGL","DET","LANSING","INGHAM","JET PAD","PR","PR","65MI","10010.02*H","42-40-50.0000N","084-31-36.0000W",NA
2018-07-19,"MI","AGL","DET","LANSING","INGHAM","MCLAREN GREATER LANSING HOSPITAL","PU","PR","MI34","10010.1*H","42-42-10.1260N","084-33-10.9230W",NA
2018-07-19,"MI","AGL","DET","LANSING","INGHAM","MICHIGAN NATIONAL GUARD HEADQUARTERS","PU","PR","09MI","10010.01*H","42-42-29.1260N","084-33-38.9240W",NA
2018-07-19,"MI","AGL","DET","LANSING","INGHAM","SPARROW HOSPITAL","PR","PR","08MI","10010.04*H","42-44-04.0000N","084-32-09.0000W",NA
2018-07-19,"MI","AGL","DET","LAPEER","LAPEER","DUPONT-LAPEER","PU","PU","D95","10013.*A","43-03-59.3000N","083-16-17.6000W",NA
2018-07-19,"MI","AGL","NONE","LAPEER","LAPEER","MCLAREN LAPEER REGION","PR","PR","4MI2","10015.*H","43-03-49.2600N","083-19-15.7200W",NA
2018-07-19,"MI","AGL","DET","LAWTON","VAN BUREN","CORNISH FIELD","PR","PR","MI31","10016.*A","42-06-05.5200N","085-50-16.2600W",NA
2018-07-19,"MI","AGL","DET","LEWISTON","OSCODA","EAGLE II","PR","PU","8M8","10022.1*A","44-48-23.5000N","084-16-34.3000W",NA
2018-07-19,"MI","AGL","DET","LEXINGTON","SANILAC","FLUGPLATZ","PR","PU","7MI","10022.5*A","43-20-30.2750N","082-32-53.8250W",NA
2018-07-19,"MI","AGL","DET","LINCOLN","ALCONA","MILWRICK FLYING M","PR","PU","3L7","10023.31*A","44-44-18.0440N","083-22-46.8920W",NA
2018-07-19,"MI","AGL","DET","LINDEN","GENESEE","PRICES","PU","PU","9G2","10023.9*A","42-48-27.4000N","083-46-08.3000W",NA
2018-07-19,"MI","AGL","DET","LITCHFIELD","CALHOUN","CLAUCHERTY","PR","PR","MI35","10024.51*A","42-04-40.1630N","084-49-44.8840W",NA
2018-07-19,"MI","AGL","DET","LIVONIA","WAYNE","ST MARY MERCY HOSPITAL","PR","PR","2MI2","10026.01*H","42-23-32.0000N","083-24-18.0000W",NA
2018-07-19,"MI","AGL","DET","LONG LAKE","OGEMAW","JR NORTH","PR","PR","6MI9","10029.5*H","44-24-55.0590N","083-55-44.9710W",NA
2018-07-19,"MI","AGL","DET","LOWELL","KENT","LOWELL CITY","PU","PU","24C","10033.*A","42-57-16.7700N","085-20-44.2200W",NA
2018-07-19,"MI","AGL","DET","LOWELL","KENT","VAN STRIEN COMPANY","PR","PR","26MI","10033.11*A","42-55-26.1120N","085-22-41.0630W",NA
2018-07-19,"MI","AGL","DET","LUDINGTON","MASON","MASON COUNTY","PU","PU","LDM","10034.*A","43-57-45.1000N","086-24-28.5000W",NA
2018-07-19,"MI","AGL","NONE","LUDINGTON","MASON","MEMORIAL MEDICAL CENTER","PR","PR","3MI4","10034.11*H","43-57-28.0000N","086-25-42.0000W",NA
2018-07-19,"MI","AGL","DET","LUTHER","LAKE","EVAD ENTERPRISES LLC","PR","PR","95MI","10034.5*A","44-05-13.2930N","085-43-50.6695W",NA
2018-07-19,"MI","AGL","DET","LUZERNE","OSCODA","LOST CREEK","PU","PU","5Y4","10035.*A","44-39-36.0530N","084-14-15.0430W",NA
2018-07-19,"MI","AGL","DET","MACKINAC ISLAND","MACKINAC","MACKINAC ISLAND","PU","PU","MCD","10037.*A","45-51-53.9400N","084-38-13.5400W",NA
2018-07-19,"MI","AGL","DET","MACON","LENAWEE","CARL'S","PR","PR","MI70","10040.*A","42-04-16.1530N","083-53-00.7890W",NA
2018-07-19,"MI","AGL","DET","MANCELONA","ANTRIM","MANCELONA MUNI","PU","PU","D90","10045.*A","44-55-30.0230N","085-04-00.1880W",NA
2018-07-19,"MI","AGL","DET","MANCHESTER","WASHTENAW","ROSSETTIE","PR","PU","75G","10046.01*A","42-11-42.3500N","084-01-51.1000W",NA
2018-07-19,"MI","AGL","DET","MANISTEE","MANISTEE","MANISTEE CO-BLACKER","PU","PU","MBL","10049.*A","44-16-20.9000N","086-14-48.8000W","I A S 09/2005"
2018-07-19,"MI","AGL","DET","MANISTIQUE","SCHOOLCRAFT","SCHOOLCRAFT COUNTY","PU","PU","ISQ","10052.*A","45-58-28.7000N","086-10-18.6000W",NA
2018-07-19,"MI","AGL","DET","MARCELLUS","CASS","KEENUM","PR","PR","67MI","10056.11*A","41-59-52.3500N","085-51-12.5400W",NA
2018-07-19,"MI","AGL","DET","MARINE CITY","ST CLAIR","HAWKS LANDING","PR","PR","20MI","10058.2*H","42-42-53.8400N","082-35-11.0900W",NA
2018-07-19,"MI","AGL","DET","MARINE CITY","ST CLAIR","JANSKI","PR","PR","59MI","10058.1*H","42-41-30.1100N","082-33-26.6700W",NA
2018-07-19,"MI","AGL","DET","MARINE CITY","ST CLAIR","MARINE CITY","PR","PU","76G","10058.*A","42-43-16.9650N","082-35-46.5150W",NA
2018-07-19,"MI","AGL","DET","MARINE CITY","ST CLAIR","WENNING LANDING AREA","PR","PR","MI37","10058.5*A","42-45-20.1170N","082-33-29.6890W",NA
2018-07-19,"MI","AGL","DET","MARLETTE","SANILAC","MARLETTE","PU","PU","77G","10062.11*A","43-18-42.6000N","083-05-27.3000W",NA
2018-07-19,"MI","AGL","NONE","MARQUETTE","MARQUETTE","MARQUETTE RGNL HOSPITAL","PR","PR","76MI","10064.13*H","46-32-38.7000N","087-24-23.0000W",NA
2018-07-19,"MI","AGL","DET","MARQUETTE","MARQUETTE","SAWYER INTL","PU","PU","SAW","10064.02*A","46-21-13.1000N","087-23-43.3000W","I B S 09/1999"
2018-07-19,"MI","AGL","DET","MARQUETTE","MARQUETTE","SOUTHFORK","PR","PR","1MI9","10064.01*A","46-28-19.7700N","087-21-00.5000W",NA
2018-07-19,"MI","AGL","DET","MARSHALL","CALHOUN","BROOKS FIELD","PU","PU","RMY","10067.*A","42-15-04.2954N","084-57-19.5995W",NA
2018-07-19,"MI","AGL","DET","MASON","INGHAM","EICHMEIER FIELD","PR","PR","MI38","10073.1*A","42-36-08.1280N","084-25-34.9030W",NA
2018-07-19,"MI","AGL","DET","MASON","INGHAM","MASON JEWETT FIELD","PU","PU","TEW","10073.*A","42-33-56.8000N","084-25-23.5000W",NA
2018-07-19,"MI","AGL","DET","MASON","INGHAM","POTATO POND","PR","PR","MI73","10073.4*H","42-36-04.7442N","084-24-02.8584W",NA
2018-07-19,"MI","AGL","DET","MASON","INGHAM","SAWYER FIELD","PR","PR","29MI","10073.11*A","42-36-00.1290N","084-26-59.9050W",NA
2018-07-19,"MI","AGL","DET","MATTAWAN","VAN BUREN","MATTAWAN AIRPARK","PR","PR","8MI3","10075.01*A","42-11-50.1600N","085-48-22.2700W",NA
2018-07-19,"MI","AGL","DET","MAYBEE","MONROE","MAYBEE","PR","PR","60MI","10075.5*A","42-02-29.1500N","083-34-00.7600W",NA
2018-07-19,"MI","AGL","DET","MEARS","OCEANA","SILVER LAKE","PR","PR","MI71","10076.*A","43-38-40.0240N","086-27-10.2790W",NA
2018-07-19,"MI","AGL","DET","MECOSTA","MECOSTA","CANADIAN LAKES","PR","PU","0C5","10078.03*A","43-34-37.2400N","085-17-02.4000W",NA
2018-07-19,"MI","AGL","DET","MECOSTA","MECOSTA","CAPEN","PR","PR","2MI9","10078.02*A","43-37-27.0950N","085-19-04.1360W",NA
2018-07-19,"MI","AGL","DET","MECOSTA","MECOSTA","MECOSTA MORTON","PU","PU","27C","10078.*A","43-37-48.1667N","085-15-41.3617W",NA
2018-07-19,"MI","AGL","DET","MENOMINEE","MENOMINEE","MENOMINEE RGNL","PU","PU","MNM","10083.*A","45-07-36.0770N","087-38-18.7546W",NA
2018-07-19,"MI","AGL","NONE","MIDDLEVILLE","BARRY","MCHELIPAD","PR","PR","91MI","10090.*H","42-44-56.0000N","085-28-37.0000W",NA
2018-07-19,"MI","AGL","DET","MIDLAND","MIDLAND","JACK BARSTOW","PU","PU","IKW","10092.*A","43-39-46.5000N","084-15-40.7000W",NA
2018-07-19,"MI","AGL","DET","MILAN","MONROE","MILAN","PR","PR","MI09","10094.*A","42-03-00.1550N","083-44-24.7810W",NA
2018-07-19,"MI","AGL","DET","MILAN","WASHTENAW","TRUDEAU","PR","PR","1MI6","10094.02*A","42-05-16.5300N","083-45-55.8700W",NA
2018-07-19,"MI","AGL","DET","MILLINGTON","TUSCOLA","GRASS ROOTS","PR","PR","9MI5","10095.*A","43-14-16.0890N","083-31-27.8350W",NA
2018-07-19,"MI","AGL","DET","MILLINGTON","TUSCOLA","JENSEN FIELD","PR","PR","6MI1","10095.01*A","43-15-47.0880N","083-33-49.8420W",NA
2018-07-19,"MI","AGL","DET","MIO","OSCODA","OSCODA COUNTY DENNIS KAUFFMAN MEMORIAL","PU","PU","51M","10100.*A","44-40-29.4000N","084-07-19.3500W",NA
2018-07-19,"MI","AGL","DET","MONROE","MONROE","CUSTER","PU","PU","TTF","10104.*A","41-56-23.6000N","083-26-04.8000W",NA
2018-07-19,"MI","AGL","DET","MONROE","MONROE","HELIFARM","PR","PR","MI54","10104.01*H","41-47-37.0000N","083-32-17.0000W",NA
2018-07-19,"MI","AGL","DET","MONROE","MONROE","MERCY MEMORIAL HOSPITAL","PR","PR","58MI","10104.02*H","41-55-26.8100N","083-23-20.1900W",NA
2018-07-19,"MI","AGL","DET","MOORESTOWN","MISSAUKEE","MOORESTOWN AIRPARK","PR","PU","6Y0","10109.1*A","44-27-46.7200N","084-59-47.8300W",NA
2018-07-19,"MI","AGL","DET","MOUNT CLEMENS","MACOMB","SELFRIDGE ANGB","MA","PR","MTC","10115.*A","42-36-50.0170N","082-50-12.8750W",NA
2018-07-19,"MI","AGL","DET","MOUNT PLEASANT","ISABELLA","D J","PR","PR","MI44","10121.01*A","43-40-20.1040N","084-44-12.0480W",NA
2018-07-19,"MI","AGL","DET","MOUNT PLEASANT","ISABELLA","MOUNT PLEASANT MUNI","PU","PU","MOP","10121.*A","43-37-17.9000N","084-44-14.3000W",NA
2018-07-19,"MI","AGL","NONE","MT PLEASANT","ISABELLA","MIDMICHIGAN HEALTH PARK","PR","PR","1MI7","10121.3*H","43-36-55.0000N","084-45-02.0000W",NA
2018-07-19,"MI","AGL","DET","MULLIKEN","IONIA","AIRBATCO FIELD","PR","PR","44MI","10123.*A","42-46-25.1240N","084-53-59.9750W",NA
2018-07-19,"MI","AGL","DET","MUNISING","ALGER","HANLEY FIELD","PU","PU","5Y7","10124.*A","46-21-14.8200N","086-37-15.5650W",NA
2018-07-19,"MI","AGL","DET","MUSKEGON","MUSKEGON","B C COBB","PR","PR","MI42","10127.03*H","43-15-18.0520N","086-14-18.2120W",NA
2018-07-19,"MI","AGL","DET","MUSKEGON","MUSKEGON","HACKLEY HOSPITAL EMERGENCY","PR","PR","MI17","10127.02*H","43-13-25.9300N","086-14-31.3500W",NA
2018-07-19,"MI","AGL","NONE","MUSKEGON","MUSKEGON","MERCY GENERAL HEALTH PARTNERS","PR","PR","36MI","10127.04*H","43-12-23.3800N","086-12-25.9100W",NA
2018-07-19,"MI","AGL","DET","MUSKEGON","MUSKEGON","MUSKEGON COUNTY","PU","PU","MKG","10127.*A","43-10-03.6182N","086-14-07.5794W","I A S 05/1973"
2018-07-19,"MI","AGL","DET","MUSKEGON","MUSKEGON","MUSKEGON GENERAL HOSPITAL","PR","PR","8MI6","10127.01*H","43-14-19.6700N","086-12-12.9400W",NA
2018-07-19,"MI","AGL","DET","NAPOLEON","JACKSON","NAPOLEON","PR","PU","3NP","10139.*A","42-10-15.6137N","084-15-33.5114W",NA
2018-07-19,"MI","AGL","DET","NAPOLEON","JACKSON","VAN WAGNEN","PR","PU","6H4","10139.1*A","42-09-20.7500N","084-20-03.5500W",NA
2018-07-19,"MI","AGL","DET","NAPOLEON","JACKSON","WOLF LAKE","PR","PU","26W","10139.02*A","42-12-35.0000N","084-13-54.0000W",NA
2018-07-19,"MI","AGL","DET","NEW BALTIMORE","MACOMB","BAYVIEW","PR","PR","61MI","10150.*H","42-40-54.1100N","082-44-56.7000W",NA
2018-07-19,"MI","AGL","DET","NEW HUDSON","OAKLAND","OAKLAND SOUTHWEST","PU","PU","Y47","10157.*A","42-30-11.2210N","083-37-25.3800W",NA
2018-07-19,"MI","AGL","DET","NEWBERRY","LUCE","LUCE COUNTY","PU","PU","ERY","10154.*A","46-18-39.6000N","085-27-25.8000W",NA
2018-07-19,"MI","AGL","NONE","NEWBERRY","ALCONA","TWO HEARTED AIRSTRIP","PU","PU","6Y5","10154.01*A","46-41-36.0450N","085-25-19.5450W",NA
2018-07-19,"MI","AGL","DET","NEWPORT","MONROE","MILLS FIELD","PR","PR","MI53","10159.01*A","42-00-33.1610N","083-15-29.7460W",NA
2018-07-19,"MI","AGL","DET","NEWPORT","MONROE","NEWPORT WOODS","PR","PR","9MI2","10159.02*A","41-59-16.2600N","083-18-27.4500W",NA
2018-07-19,"MI","AGL","DET","NILES","CASS","CRUMP","PR","PR","MI22","10160.2*A","41-52-25.1680N","086-12-10.0370W",NA
2018-07-19,"MI","AGL","DET","NILES","BERRIEN","JERRY TYLER MEMORIAL","PU","PU","3TR","10160.*A","41-50-09.2000N","086-13-30.6000W",NA
2018-07-19,"MI","AGL","DET","NILES","CASS","RENTZ","PR","PR","31MI","10160.1*U","41-46-47.1720N","086-10-38.0230W",NA
2018-07-19,"MI","AGL","NONE","NORTH FOX ISLAND","LEELANAU","NORTH FOX ISLAND","PU","PU","6Y3","10166.02*A","45-28-55.5500N","085-46-50.9850W",NA
2018-07-19,"MI","AGL","DET","NORTH MUSKEGON","MUSKEGON","MIDGET","PR","PR","MI86","10165.71*A","43-20-33.0000N","086-11-13.0000W",NA
2018-07-19,"MI","AGL","DET","NORTHPORT","LEELANAU","SOUTH FOX ISLAND","PR","PR","3MI2","10166.01*A","45-23-56.9800N","085-49-48.2900W",NA
2018-07-19,"MI","AGL","DET","NORTHPORT","LEELANAU","WOOLSEY MEMORIAL","PU","PU","5D5","10166.*A","45-09-51.7646N","085-34-31.7969W",NA
2018-07-19,"MI","AGL","DET","NOVI","OAKLAND","GLEN OAKS","PR","PR","9MI7","10166.53*H","42-29-24.1230N","083-27-54.7670W",NA
2018-07-19,"MI","AGL","DET","NOVI","OAKLAND","GUARDIAN INDUSTRIES","PR","PR","6MI4","10166.51*H","42-27-00.1250N","083-28-11.7670W",NA
2018-07-19,"MI","AGL","DET","NOVI","OAKLAND","KAMIKAZE RUN","PR","PR","7MI0","10166.52*H","42-30-50.1210N","083-29-21.7710W",NA
2018-07-19,"MI","AGL","DET","NOVI","OAKLAND","PROVIDENCE HOSPITAL","PR","PR","63MI","10166.54*H","42-29-10.4000N","083-31-12.2600W",NA
2018-07-19,"MI","AGL","DET","NOVI","OAKLAND","ZAYTI  FIELD","PR","PR","3MI3","10166.55*H","42-26-24.8000N","083-30-57.1000W",NA
2018-07-19,"MI","AGL","DET","NUNICA","OTTAWA","HAT FIELD","PR","PU","5N7","10167.01*A","43-05-49.8860N","086-05-40.6270W",NA
2018-07-19,"MI","AGL","DET","NUNICA","OTTAWA","JABLONSKI","PR","PU","33C","10167.*A","43-04-56.0700N","086-05-41.1800W",NA
2018-07-19,"MI","AGL","NONE","OAKLAND","OAKLAND","LAWLER HELIPORT","PR","PR","0MI1","10273.12*H","42-44-56.6500N","083-07-13.4700W",NA
2018-07-19,"MI","AGL","DET","OAKLAND TOWNSHIP","OAKLAND","SIX C'S","PR","PR","52MI","10171.01*H","42-43-17.9600N","083-10-53.7100W",NA
2018-07-19,"MI","AGL","DET","OAKLEY","SAGINAW","WIGHTMAN","PR","PR","7MI6","10172.*A","43-06-37.0960N","084-07-34.9000W",NA
